"year","ccode","id","age","housing_costs","earnings","benefits","employment_status","skill_level"
2017,"E08000037",480,40,0.0,0.0,0.0,0,1
2018,"E08000037",480,41,0.0,0.0,0.0,0,1
2019,"E08000037",480,42,0.0,0.0,0.0,0,1
2017,"E08000037",481,40,0.0,0.0,0.0,0,5
2018,"E08000037",481,41,0.0,0.0,0.0,0,5
2017,"E08000037",483,40,0.0,0.0,0.0,0,2
2018,"E08000037",483,41,0.0,0.0,0.0,0,2
2017,"E08000037",485,40,0.0,0.0,0.0,0,2
2018,"E08000037",485,41,0.0,0.0,0.0,0,2
2019,"E08000037",485,42,0.0,0.0,0.0,0,2
2017,"E08000037",486,40,0.0,0.0,0.0,0,3
2017,"E08000037",488,40,0.0,0.0,0.0,0,1
2018,"E08000037",489,40,0.0,0.0,0.0,0,2
2018,"E08000037",490,40,0.0,0.0,0.0,0,5
2019,"E08000037",490,41,0.0,0.0,0.0,0,5
2020,"E08000037",490,42,0.0,0.0,0.0,0,5
2018,"E08000037",491,40,0.0,0.0,0.0,0,2
2019,"E08000037",491,41,0.0,0.0,0.0,0,2
2020,"E08000037",491,42,0.0,0.0,0.0,0,2
2018,"E08000037",492,40,0.0,0.0,0.0,0,2
2019,"E08000037",492,41,0.0,0.0,0.0,0,2
2020,"E08000037",492,42,0.0,0.0,0.0,0,2
2018,"E08000037",493,40,0.0,0.0,0.0,0,5
2019,"E08000037",493,41,0.0,0.0,0.0,0,5
2020,"E08000037",493,42,0.0,0.0,0.0,0,5
2018,"E08000037",494,40,0.0,0.0,0.0,0,5
2018,"E08000037",495,40,0.0,0.0,0.0,0,5
2019,"E08000037",495,41,0.0,0.0,0.0,0,5
2018,"E08000037",496,40,0.0,0.0,0.0,0,3
2018,"E08000037",497,40,0.0,0.0,0.0,0,1
2019,"E08000037",497,41,0.0,0.0,0.0,0,1
2018,"E08000037",498,40,0.0,0.0,0.0,0,2
2018,"E08000037",503,40,0.0,0.0,0.0,0,5
2019,"E08000037",503,41,0.0,0.0,0.0,0,5
2020,"E08000037",503,42,0.0,0.0,0.0,0,5
2018,"E08000037",504,40,0.0,0.0,0.0,0,3
2019,"E08000037",504,41,0.0,0.0,0.0,0,3
2018,"E08000037",506,40,0.0,0.0,0.0,0,2
2019,"E08000037",506,41,0.0,0.0,0.0,0,2
2018,"E08000037",507,40,0.0,0.0,0.0,0,2
2019,"E08000037",507,41,0.0,0.0,0.0,0,2
2018,"E08000037",508,40,0.0,0.0,0.0,0,3
2019,"E08000037",510,40,0.0,0.0,0.0,0,4
2019,"E08000037",511,40,0.0,0.0,0.0,0,1
2020,"E08000037",511,41,0.0,0.0,0.0,0,1
2019,"E08000037",512,40,0.0,0.0,0.0,0,4
2019,"E08000037",513,40,0.0,0.0,0.0,0,2
2019,"E08000037",514,40,0.0,0.0,0.0,0,2
2019,"E08000037",517,40,0.0,0.0,0.0,0,2
2019,"E08000037",521,40,0.0,0.0,0.0,0,2
2019,"E08000037",522,40,0.0,0.0,0.0,0,1
2020,"E08000037",522,41,0.0,0.0,0.0,0,1
2021,"E08000037",522,42,0.0,0.0,0.0,0,1
2019,"E08000037",523,40,0.0,0.0,0.0,0,2
2020,"E08000037",523,41,0.0,0.0,0.0,0,2
2021,"E08000037",523,42,0.0,0.0,0.0,0,2
2019,"E08000037",524,40,0.0,0.0,0.0,0,2
2019,"E08000037",526,40,0.0,0.0,0.0,0,2
2019,"E08000037",527,40,0.0,0.0,0.0,0,2
2020,"E08000037",527,41,0.0,0.0,0.0,0,2
2019,"E08000037",528,40,0.0,0.0,0.0,0,4
2020,"E08000037",528,41,0.0,0.0,0.0,0,4
2020,"E08000037",529,40,0.0,0.0,0.0,0,1
2020,"E08000037",530,40,0.0,0.0,0.0,0,5
2020,"E08000037",532,40,0.0,0.0,0.0,0,3
2020,"E08000037",534,40,0.0,0.0,0.0,0,2
2021,"E08000037",534,41,0.0,0.0,0.0,0,2
2020,"E08000037",535,40,0.0,0.0,0.0,0,2
2020,"E08000037",537,40,0.0,0.0,0.0,0,2
2021,"E08000037",537,41,0.0,0.0,0.0,0,2
2022,"E08000037",537,42,0.0,0.0,0.0,0,2
2020,"E08000037",540,40,0.0,0.0,0.0,0,2
2020,"E08000037",541,40,0.0,0.0,0.0,0,3
2020,"E08000037",543,40,0.0,0.0,0.0,0,4
2020,"E08000037",544,40,0.0,0.0,0.0,0,3
2021,"E08000037",544,41,0.0,0.0,0.0,0,3
2020,"E08000037",546,40,0.0,0.0,0.0,0,5
2021,"E08000037",546,41,0.0,0.0,0.0,0,5
2020,"E08000037",548,40,0.0,0.0,0.0,0,3
2021,"E08000037",550,40,0.0,0.0,0.0,0,1
2022,"E08000037",550,41,0.0,0.0,0.0,0,1
2023,"E08000037",550,42,0.0,0.0,0.0,0,1
2021,"E08000037",551,40,0.0,0.0,0.0,0,3
2021,"E08000037",552,40,0.0,0.0,0.0,0,4
2022,"E08000037",552,41,0.0,0.0,0.0,0,4
2021,"E08000037",553,40,0.0,0.0,0.0,0,4
2022,"E08000037",553,41,0.0,0.0,0.0,0,4
2021,"E08000037",558,40,0.0,0.0,0.0,0,2
2021,"E08000037",560,40,0.0,0.0,0.0,0,2
2021,"E08000037",561,40,0.0,0.0,0.0,0,2
2022,"E08000037",561,41,0.0,0.0,0.0,0,2
2023,"E08000037",561,42,0.0,0.0,0.0,0,2
2021,"E08000037",562,40,0.0,0.0,0.0,0,2
2022,"E08000037",562,41,0.0,0.0,0.0,0,2
2021,"E08000037",564,40,0.0,0.0,0.0,0,4
2022,"E08000037",564,41,0.0,0.0,0.0,0,4
2021,"E08000037",565,40,0.0,0.0,0.0,0,3
2022,"E08000037",565,41,0.0,0.0,0.0,0,3
2023,"E08000037",565,42,0.0,0.0,0.0,0,3
2021,"E08000037",567,40,0.0,0.0,0.0,0,3
2021,"E08000037",568,40,0.0,0.0,0.0,0,2
2021,"E08000037",569,40,0.0,0.0,0.0,0,2
2022,"E08000037",569,41,0.0,0.0,0.0,0,2
2022,"E08000037",570,40,0.0,0.0,0.0,0,3
2022,"E08000037",573,40,0.0,0.0,0.0,0,3
2022,"E08000037",575,40,0.0,0.0,0.0,0,5
2023,"E08000037",575,41,0.0,0.0,0.0,0,5
2024,"E08000037",575,42,0.0,0.0,0.0,0,5
2022,"E08000037",576,40,0.0,0.0,0.0,0,2
2023,"E08000037",576,41,0.0,0.0,0.0,0,2
2022,"E08000037",577,40,0.0,0.0,0.0,0,4
2023,"E08000037",577,41,0.0,0.0,0.0,0,4
2022,"E08000037",580,40,0.0,0.0,0.0,0,3
2022,"E08000037",581,40,0.0,0.0,0.0,0,1
2023,"E08000037",581,41,0.0,0.0,0.0,0,1
2024,"E08000037",581,42,0.0,0.0,0.0,0,1
2022,"E08000037",584,40,0.0,0.0,0.0,0,3
2022,"E08000037",588,40,0.0,0.0,0.0,0,1
2023,"E08000037",588,41,0.0,0.0,0.0,0,1
2022,"E08000037",589,40,0.0,0.0,0.0,0,2
2023,"E08000037",591,40,0.0,0.0,0.0,0,1
2023,"E08000037",592,40,0.0,0.0,0.0,0,1
2024,"E08000037",592,41,0.0,0.0,0.0,0,1
2023,"E08000037",593,40,0.0,0.0,0.0,0,5
2023,"E08000037",594,40,0.0,0.0,0.0,0,4
2023,"E08000037",596,40,0.0,0.0,0.0,0,5
2024,"E08000037",596,41,0.0,0.0,0.0,0,5
2025,"E08000037",596,42,0.0,0.0,0.0,0,5
2023,"E08000037",597,40,0.0,0.0,0.0,0,2
2024,"E08000037",597,41,0.0,0.0,0.0,0,2
2025,"E08000037",597,42,0.0,0.0,0.0,0,2
2023,"E08000037",598,40,0.0,0.0,0.0,0,2
2023,"E08000037",601,40,0.0,0.0,0.0,0,1
2024,"E08000037",601,41,0.0,0.0,0.0,0,1
2025,"E08000037",601,42,0.0,0.0,0.0,0,1
2023,"E08000037",602,40,0.0,0.0,0.0,0,1
2023,"E08000037",603,40,0.0,0.0,0.0,0,3
2023,"E08000037",605,40,0.0,0.0,0.0,0,3
2024,"E08000037",605,41,0.0,0.0,0.0,0,3
2023,"E08000037",607,40,0.0,0.0,0.0,0,2
2023,"E08000037",609,40,0.0,0.0,0.0,0,5
2023,"E08000037",610,40,0.0,0.0,0.0,0,4
2024,"E08000037",610,41,0.0,0.0,0.0,0,4
2025,"E08000037",610,42,0.0,0.0,0.0,0,4
2023,"E08000037",611,40,0.0,0.0,0.0,0,3
2024,"E08000037",611,41,0.0,0.0,0.0,0,3
2024,"E08000037",612,40,0.0,0.0,0.0,0,2
2024,"E08000037",614,40,0.0,0.0,0.0,0,1
2024,"E08000037",615,40,0.0,0.0,0.0,0,5
2024,"E08000037",619,40,0.0,0.0,0.0,0,2
2025,"E08000037",619,41,0.0,0.0,0.0,0,2
2026,"E08000037",619,42,0.0,0.0,0.0,0,2
2024,"E08000037",621,40,0.0,0.0,0.0,0,2
2024,"E08000037",622,40,0.0,0.0,0.0,0,5
2024,"E08000037",626,40,0.0,0.0,0.0,0,5
2025,"E08000037",626,41,0.0,0.0,0.0,0,5
2026,"E08000037",626,42,0.0,0.0,0.0,0,5
2024,"E08000037",627,40,0.0,0.0,0.0,0,3
2024,"E08000037",628,40,0.0,0.0,0.0,0,2
2024,"E08000037",629,40,0.0,0.0,0.0,0,3
2024,"E08000037",631,40,0.0,0.0,0.0,0,3
2024,"E08000037",632,40,0.0,0.0,0.0,0,3
2025,"E08000037",632,41,0.0,0.0,0.0,0,3
2025,"E08000037",634,40,0.0,0.0,0.0,0,3
2026,"E08000037",634,41,0.0,0.0,0.0,0,3
2027,"E08000037",634,42,0.0,0.0,0.0,0,3
2025,"E08000037",637,40,0.0,0.0,0.0,0,3
2025,"E08000037",638,40,0.0,0.0,0.0,0,2
2026,"E08000037",638,41,0.0,0.0,0.0,0,2
2027,"E08000037",638,42,0.0,0.0,0.0,0,2
2025,"E08000037",640,40,0.0,0.0,0.0,0,4
2025,"E08000037",641,40,0.0,0.0,0.0,0,4
2026,"E08000037",641,41,0.0,0.0,0.0,0,4
2025,"E08000037",643,40,0.0,0.0,0.0,0,2
2026,"E08000037",643,41,0.0,0.0,0.0,0,2
2027,"E08000037",643,42,0.0,0.0,0.0,0,2
2025,"E08000037",644,40,0.0,0.0,0.0,0,2
2026,"E08000037",644,41,0.0,0.0,0.0,0,2
2025,"E08000037",645,40,0.0,0.0,0.0,0,2
2026,"E08000037",645,41,0.0,0.0,0.0,0,2
2027,"E08000037",645,42,0.0,0.0,0.0,0,2
2025,"E08000037",647,40,0.0,0.0,0.0,0,4
2026,"E08000037",647,41,0.0,0.0,0.0,0,4
2025,"E08000037",648,40,0.0,0.0,0.0,0,2
2025,"E08000037",649,40,0.0,0.0,0.0,0,2
2026,"E08000037",649,41,0.0,0.0,0.0,0,2
2027,"E08000037",649,42,0.0,0.0,0.0,0,2
2025,"E08000037",652,40,0.0,0.0,0.0,0,5
2026,"E08000037",652,41,0.0,0.0,0.0,0,5
2025,"E08000037",654,40,0.0,0.0,0.0,0,3
2015,"E06000001",655,40,0.0,0.0,0.0,0,5
2016,"E06000001",655,41,0.0,0.0,0.0,0,5
2017,"E06000001",655,42,0.0,0.0,0.0,0,5
2015,"E06000001",656,40,0.0,0.0,0.0,0,2
2016,"E06000001",656,41,0.0,0.0,0.0,0,2
2015,"E06000001",658,40,0.0,0.0,0.0,0,2
2016,"E06000001",658,41,0.0,0.0,0.0,0,2
2017,"E06000001",658,42,0.0,0.0,0.0,0,2
2015,"E06000001",663,40,0.0,0.0,0.0,0,3
2016,"E06000001",666,40,0.0,0.0,0.0,0,2
2017,"E06000001",666,41,0.0,0.0,0.0,0,2
2018,"E06000001",666,42,0.0,0.0,0.0,0,2
2016,"E06000001",667,40,0.0,0.0,0.0,0,3
2016,"E06000001",669,40,0.0,0.0,0.0,0,1
2017,"E06000001",669,41,0.0,0.0,0.0,0,1
2018,"E06000001",669,42,0.0,0.0,0.0,0,1
2016,"E06000001",670,40,0.0,0.0,0.0,0,5
2017,"E06000001",670,41,0.0,0.0,0.0,0,5
2018,"E06000001",670,42,0.0,0.0,0.0,0,5
2016,"E06000001",672,40,0.0,0.0,0.0,0,2
2016,"E06000001",673,40,0.0,0.0,0.0,0,2
2017,"E06000001",673,41,0.0,0.0,0.0,0,2
2018,"E06000001",673,42,0.0,0.0,0.0,0,2
2016,"E06000001",674,40,0.0,0.0,0.0,0,5
2016,"E06000001",675,40,0.0,0.0,0.0,0,3
2017,"E06000001",675,41,0.0,0.0,0.0,0,3
2018,"E06000001",675,42,0.0,0.0,0.0,0,3
2016,"E06000001",676,40,0.0,0.0,0.0,0,4
2017,"E06000001",676,41,0.0,0.0,0.0,0,4
2017,"E06000001",677,40,0.0,0.0,0.0,0,5
2018,"E06000001",677,41,0.0,0.0,0.0,0,5
2017,"E06000001",678,40,0.0,0.0,0.0,0,3
2018,"E06000001",678,41,0.0,0.0,0.0,0,3
2019,"E06000001",678,42,0.0,0.0,0.0,0,3
2017,"E06000001",679,40,0.0,0.0,0.0,0,3
2018,"E06000001",679,41,0.0,0.0,0.0,0,3
2017,"E06000001",680,40,0.0,0.0,0.0,0,2
2017,"E06000001",683,40,0.0,0.0,0.0,0,1
2017,"E06000001",684,40,0.0,0.0,0.0,0,2
2017,"E06000001",686,40,0.0,0.0,0.0,0,4
2018,"E06000001",689,40,0.0,0.0,0.0,0,3
2019,"E06000001",689,41,0.0,0.0,0.0,0,3
2018,"E06000001",690,40,0.0,0.0,0.0,0,2
2018,"E06000001",691,40,0.0,0.0,0.0,0,3
2019,"E06000001",691,41,0.0,0.0,0.0,0,3
2018,"E06000001",693,40,0.0,0.0,0.0,0,4
2019,"E06000001",693,41,0.0,0.0,0.0,0,4
2020,"E06000001",693,42,0.0,0.0,0.0,0,4
2018,"E06000001",698,40,0.0,0.0,0.0,0,2
2019,"E06000001",700,40,0.0,0.0,0.0,0,3
2019,"E06000001",701,40,0.0,0.0,0.0,0,5
2019,"E06000001",702,40,0.0,0.0,0.0,0,5
2020,"E06000001",702,41,0.0,0.0,0.0,0,5
2019,"E06000001",703,40,0.0,0.0,0.0,0,5
2020,"E06000001",703,41,0.0,0.0,0.0,0,5
2021,"E06000001",703,42,0.0,0.0,0.0,0,5
2019,"E06000001",706,40,0.0,0.0,0.0,0,5
2019,"E06000001",707,40,0.0,0.0,0.0,0,2
2020,"E06000001",707,41,0.0,0.0,0.0,0,2
2019,"E06000001",708,40,0.0,0.0,0.0,0,1
2020,"E06000001",711,40,0.0,0.0,0.0,0,3
2021,"E06000001",711,41,0.0,0.0,0.0,0,3
2020,"E06000001",713,40,0.0,0.0,0.0,0,4
2020,"E06000001",714,40,0.0,0.0,0.0,0,3
2021,"E06000001",714,41,0.0,0.0,0.0,0,3
2020,"E06000001",715,40,0.0,0.0,0.0,0,2
2021,"E06000001",715,41,0.0,0.0,0.0,0,2
2022,"E06000001",715,42,0.0,0.0,0.0,0,2
2020,"E06000001",716,40,0.0,0.0,0.0,0,2
2020,"E06000001",717,40,0.0,0.0,0.0,0,2
2021,"E06000001",717,41,0.0,0.0,0.0,0,2
2020,"E06000001",718,40,0.0,0.0,0.0,0,2
2021,"E06000001",718,41,0.0,0.0,0.0,0,2
2021,"E06000001",722,40,0.0,0.0,0.0,0,4
2022,"E06000001",722,41,0.0,0.0,0.0,0,4
2021,"E06000001",726,40,0.0,0.0,0.0,0,3
2022,"E06000001",726,41,0.0,0.0,0.0,0,3
2021,"E06000001",731,40,0.0,0.0,0.0,0,2
2022,"E06000001",733,40,0.0,0.0,0.0,0,2
2022,"E06000001",734,40,0.0,0.0,0.0,0,3
2023,"E06000001",734,41,0.0,0.0,0.0,0,3
2022,"E06000001",735,40,0.0,0.0,0.0,0,3
2023,"E06000001",735,41,0.0,0.0,0.0,0,3
2022,"E06000001",737,40,0.0,0.0,0.0,0,2
2023,"E06000001",737,41,0.0,0.0,0.0,0,2
2022,"E06000001",739,40,0.0,0.0,0.0,0,2
2023,"E06000001",739,41,0.0,0.0,0.0,0,2
2024,"E06000001",739,42,0.0,0.0,0.0,0,2
2022,"E06000001",742,40,0.0,0.0,0.0,0,2
2022,"E06000001",744,40,0.0,0.0,0.0,0,2
2023,"E06000001",744,41,0.0,0.0,0.0,0,2
2024,"E06000001",744,42,0.0,0.0,0.0,0,2
2023,"E06000001",745,40,0.0,0.0,0.0,0,3
2024,"E06000001",745,41,0.0,0.0,0.0,0,3
2025,"E06000001",745,42,0.0,0.0,0.0,0,3
2023,"E06000001",747,40,0.0,0.0,0.0,0,2
2024,"E06000001",747,41,0.0,0.0,0.0,0,2
2023,"E06000001",749,40,0.0,0.0,0.0,0,2
2024,"E06000001",749,41,0.0,0.0,0.0,0,2
2025,"E06000001",749,42,0.0,0.0,0.0,0,2
2023,"E06000001",752,40,0.0,0.0,0.0,0,2
2023,"E06000001",754,40,0.0,0.0,0.0,0,3
2023,"E06000001",755,40,0.0,0.0,0.0,0,2
2024,"E06000001",755,41,0.0,0.0,0.0,0,2
2025,"E06000001",755,42,0.0,0.0,0.0,0,2
2024,"E06000001",757,40,0.0,0.0,0.0,0,1
2025,"E06000001",757,41,0.0,0.0,0.0,0,1
2026,"E06000001",757,42,0.0,0.0,0.0,0,1
2024,"E06000001",758,40,0.0,0.0,0.0,0,1
2025,"E06000001",758,41,0.0,0.0,0.0,0,1
2024,"E06000001",759,40,0.0,0.0,0.0,0,3
2025,"E06000001",759,41,0.0,0.0,0.0,0,3
2024,"E06000001",760,40,0.0,0.0,0.0,0,3
2025,"E06000001",760,41,0.0,0.0,0.0,0,3
2026,"E06000001",760,42,0.0,0.0,0.0,0,3
2024,"E06000001",761,40,0.0,0.0,0.0,0,1
2025,"E06000001",761,41,0.0,0.0,0.0,0,1
2024,"E06000001",762,40,0.0,0.0,0.0,0,2
2025,"E06000001",762,41,0.0,0.0,0.0,0,2
2026,"E06000001",762,42,0.0,0.0,0.0,0,2
2024,"E06000001",763,40,0.0,0.0,0.0,0,2
2024,"E06000001",764,40,0.0,0.0,0.0,0,2
2025,"E06000001",764,41,0.0,0.0,0.0,0,2
2024,"E06000001",765,40,0.0,0.0,0.0,0,3
2025,"E06000001",765,41,0.0,0.0,0.0,0,3
2024,"E06000001",766,40,0.0,0.0,0.0,0,2
2024,"E06000001",768,40,0.0,0.0,0.0,0,2
2025,"E06000001",769,40,0.0,0.0,0.0,0,5
2025,"E06000001",770,40,0.0,0.0,0.0,0,2
2026,"E06000001",770,41,0.0,0.0,0.0,0,2
2027,"E06000001",770,42,0.0,0.0,0.0,0,2
2025,"E06000001",771,40,0.0,0.0,0.0,0,2
2025,"E06000001",772,40,0.0,0.0,0.0,0,2
2026,"E06000001",772,41,0.0,0.0,0.0,0,2
2027,"E06000001",772,42,0.0,0.0,0.0,0,2
2025,"E06000001",777,40,0.0,0.0,0.0,0,5
2026,"E06000001",777,41,0.0,0.0,0.0,0,5
2027,"E06000001",777,42,0.0,0.0,0.0,0,5
2025,"E06000001",778,40,0.0,0.0,0.0,0,1
2025,"E06000001",780,40,0.0,0.0,0.0,0,3
2026,"E06000001",780,41,0.0,0.0,0.0,0,3
2015,"E06000002",783,40,0.0,0.0,0.0,0,2
2016,"E06000002",783,41,0.0,0.0,0.0,0,2
2017,"E06000002",783,42,0.0,0.0,0.0,0,2
2015,"E06000002",785,40,0.0,0.0,0.0,0,3
2016,"E06000002",785,41,0.0,0.0,0.0,0,3
2015,"E06000002",787,40,0.0,0.0,0.0,0,5
2016,"E06000002",787,41,0.0,0.0,0.0,0,5
2015,"E06000002",788,40,0.0,0.0,0.0,0,3
2016,"E06000002",788,41,0.0,0.0,0.0,0,3
2015,"E06000002",790,40,0.0,0.0,0.0,0,1
2016,"E06000002",790,41,0.0,0.0,0.0,0,1
2016,"E06000002",792,40,0.0,0.0,0.0,0,1
2017,"E06000002",792,41,0.0,0.0,0.0,0,1
2016,"E06000002",795,40,0.0,0.0,0.0,0,3
2017,"E06000002",795,41,0.0,0.0,0.0,0,3
2016,"E06000002",799,40,0.0,0.0,0.0,0,2
2017,"E06000002",799,41,0.0,0.0,0.0,0,2
2018,"E06000002",799,42,0.0,0.0,0.0,0,2
2017,"E06000002",801,40,0.0,0.0,0.0,0,2
2018,"E06000002",801,41,0.0,0.0,0.0,0,2
2017,"E06000002",803,40,0.0,0.0,0.0,0,4
2018,"E06000002",803,41,0.0,0.0,0.0,0,4
2017,"E06000002",804,40,0.0,0.0,0.0,0,2
2018,"E06000002",804,41,0.0,0.0,0.0,0,2
2018,"E06000002",811,40,0.0,0.0,0.0,0,1
2019,"E06000002",811,41,0.0,0.0,0.0,0,1
2020,"E06000002",811,42,0.0,0.0,0.0,0,1
2018,"E06000002",819,40,0.0,0.0,0.0,0,5
2019,"E06000002",819,41,0.0,0.0,0.0,0,5
2018,"E06000002",820,40,0.0,0.0,0.0,0,3
2019,"E06000002",822,40,0.0,0.0,0.0,0,2
2020,"E06000002",822,41,0.0,0.0,0.0,0,2
2019,"E06000002",830,40,0.0,0.0,0.0,0,2
2020,"E06000002",830,41,0.0,0.0,0.0,0,2
2020,"E06000002",832,40,0.0,0.0,0.0,0,2
2021,"E06000002",832,41,0.0,0.0,0.0,0,2
2022,"E06000002",832,42,0.0,0.0,0.0,0,2
2020,"E06000002",833,40,0.0,0.0,0.0,0,2
2021,"E06000002",833,41,0.0,0.0,0.0,0,2
2022,"E06000002",833,42,0.0,0.0,0.0,0,2
2020,"E06000002",835,40,0.0,0.0,0.0,0,1
2020,"E06000002",838,40,0.0,0.0,0.0,0,3
2021,"E06000002",838,41,0.0,0.0,0.0,0,3
2020,"E06000002",840,40,0.0,0.0,0.0,0,2
2021,"E06000002",840,41,0.0,0.0,0.0,0,2
2021,"E06000002",841,40,0.0,0.0,0.0,0,2
2022,"E06000002",841,41,0.0,0.0,0.0,0,2
2021,"E06000002",845,40,0.0,0.0,0.0,0,5
2022,"E06000002",845,41,0.0,0.0,0.0,0,5
2021,"E06000002",846,40,0.0,0.0,0.0,0,2
2022,"E06000002",846,41,0.0,0.0,0.0,0,2
2021,"E06000002",848,40,0.0,0.0,0.0,0,5
2022,"E06000002",848,41,0.0,0.0,0.0,0,5
2023,"E06000002",848,42,0.0,0.0,0.0,0,5
2021,"E06000002",849,40,0.0,0.0,0.0,0,5
2022,"E06000002",849,41,0.0,0.0,0.0,0,5
2023,"E06000002",849,42,0.0,0.0,0.0,0,5
2022,"E06000002",854,40,0.0,0.0,0.0,0,3
2023,"E06000002",854,41,0.0,0.0,0.0,0,3
2024,"E06000002",854,42,0.0,0.0,0.0,0,3
2022,"E06000002",857,40,0.0,0.0,0.0,0,3
2023,"E06000002",857,41,0.0,0.0,0.0,0,3
2022,"E06000002",858,40,0.0,0.0,0.0,0,2
2023,"E06000002",858,41,0.0,0.0,0.0,0,2
2022,"E06000002",859,40,0.0,0.0,0.0,0,3
2023,"E06000002",859,41,0.0,0.0,0.0,0,3
2022,"E06000002",860,40,0.0,0.0,0.0,0,2
2023,"E06000002",860,41,0.0,0.0,0.0,0,2
2023,"E06000002",861,40,0.0,0.0,0.0,0,3
2024,"E06000002",861,41,0.0,0.0,0.0,0,3
2025,"E06000002",861,42,0.0,0.0,0.0,0,3
2023,"E06000002",863,40,0.0,0.0,0.0,0,4
2024,"E06000002",863,41,0.0,0.0,0.0,0,4
2025,"E06000002",863,42,0.0,0.0,0.0,0,4
2023,"E06000002",864,40,0.0,0.0,0.0,0,2
2024,"E06000002",864,41,0.0,0.0,0.0,0,2
2023,"E06000002",870,40,0.0,0.0,0.0,0,3
2024,"E06000002",870,41,0.0,0.0,0.0,0,3
2025,"E06000002",870,42,0.0,0.0,0.0,0,3
2024,"E06000002",872,40,0.0,0.0,0.0,0,4
2025,"E06000002",872,41,0.0,0.0,0.0,0,4
2024,"E06000002",873,40,0.0,0.0,0.0,0,2
2025,"E06000002",873,41,0.0,0.0,0.0,0,2
2026,"E06000002",873,42,0.0,0.0,0.0,0,2
2024,"E06000002",874,40,0.0,0.0,0.0,0,3
2025,"E06000002",874,41,0.0,0.0,0.0,0,3
2026,"E06000002",874,42,0.0,0.0,0.0,0,3
2024,"E06000002",875,40,0.0,0.0,0.0,0,2
2024,"E06000002",877,40,0.0,0.0,0.0,0,1
2025,"E06000002",877,41,0.0,0.0,0.0,0,1
2024,"E06000002",879,40,0.0,0.0,0.0,0,1
2025,"E06000002",879,41,0.0,0.0,0.0,0,1
2025,"E06000002",890,40,0.0,0.0,0.0,0,2
2026,"E06000002",890,41,0.0,0.0,0.0,0,2
2027,"E06000002",890,42,0.0,0.0,0.0,0,2
2015,"E08000021",892,40,0.0,0.0,0.0,0,3
2015,"E08000021",894,40,0.0,0.0,0.0,0,1
2015,"E08000021",895,40,0.0,0.0,0.0,0,2
2016,"E08000021",895,41,0.0,0.0,0.0,0,2
2017,"E08000021",895,42,0.0,0.0,0.0,0,2
2015,"E08000021",896,40,0.0,0.0,0.0,0,4
2015,"E08000021",898,40,0.0,0.0,0.0,0,2
2015,"E08000021",899,40,0.0,0.0,0.0,0,4
2016,"E08000021",899,41,0.0,0.0,0.0,0,4
2015,"E08000021",901,40,0.0,0.0,0.0,0,3
2015,"E08000021",902,40,0.0,0.0,0.0,0,4
2016,"E08000021",902,41,0.0,0.0,0.0,0,4
2015,"E08000021",905,40,0.0,0.0,0.0,0,2
2016,"E08000021",905,41,0.0,0.0,0.0,0,2
2017,"E08000021",905,42,0.0,0.0,0.0,0,2
2015,"E08000021",906,40,0.0,0.0,0.0,0,2
2015,"E08000021",907,40,0.0,0.0,0.0,0,2
2016,"E08000021",907,41,0.0,0.0,0.0,0,2
2015,"E08000021",909,40,0.0,0.0,0.0,0,3
2016,"E08000021",909,41,0.0,0.0,0.0,0,3
2017,"E08000021",909,42,0.0,0.0,0.0,0,3
2015,"E08000021",910,40,0.0,0.0,0.0,0,3
2015,"E08000021",911,40,0.0,0.0,0.0,0,2
2015,"E08000021",912,40,0.0,0.0,0.0,0,3
2016,"E08000021",912,41,0.0,0.0,0.0,0,3
2017,"E08000021",912,42,0.0,0.0,0.0,0,3
2016,"E08000021",914,40,0.0,0.0,0.0,0,1
2017,"E08000021",914,41,0.0,0.0,0.0,0,1
2018,"E08000021",914,42,0.0,0.0,0.0,0,1
2016,"E08000021",915,40,0.0,0.0,0.0,0,3
2017,"E08000021",915,41,0.0,0.0,0.0,0,3
2018,"E08000021",915,42,0.0,0.0,0.0,0,3
2016,"E08000021",917,40,0.0,0.0,0.0,0,3
2017,"E08000021",917,41,0.0,0.0,0.0,0,3
2018,"E08000021",917,42,0.0,0.0,0.0,0,3
2016,"E08000021",918,40,0.0,0.0,0.0,0,3
2017,"E08000021",918,41,0.0,0.0,0.0,0,3
2016,"E08000021",919,40,0.0,0.0,0.0,0,4
2017,"E08000021",919,41,0.0,0.0,0.0,0,4
2016,"E08000021",920,40,0.0,0.0,0.0,0,5
2017,"E08000021",920,41,0.0,0.0,0.0,0,5
2018,"E08000021",920,42,0.0,0.0,0.0,0,5
2016,"E08000021",922,40,0.0,0.0,0.0,0,2
2016,"E08000021",924,40,0.0,0.0,0.0,0,3
2016,"E08000021",925,40,0.0,0.0,0.0,0,3
2016,"E08000021",927,40,0.0,0.0,0.0,0,2
2017,"E08000021",927,41,0.0,0.0,0.0,0,2
2016,"E08000021",928,40,0.0,0.0,0.0,0,5
2017,"E08000021",928,41,0.0,0.0,0.0,0,5
2018,"E08000021",928,42,0.0,0.0,0.0,0,5
2016,"E08000021",929,40,0.0,0.0,0.0,0,1
2016,"E08000021",934,40,0.0,0.0,0.0,0,2
2017,"E08000021",936,40,0.0,0.0,0.0,0,5
2018,"E08000021",936,41,0.0,0.0,0.0,0,5
2017,"E08000021",937,40,0.0,0.0,0.0,0,1
