"year","ccode","carer","age","housing_costs","earnings","benefits","employment_status"
2024,"E06000047",353,19,76.58691641918783,0.0,0.0,OtherEd
2023,"E06000047",354,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000047",354,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E06000047",354,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E06000047",355,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000047",355,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E06000047",357,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E06000047",357,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E06000047",357,20,78.14550551087854,0.0,65.42351348457709,NEET
2024,"E06000047",359,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E06000047",359,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E06000047",360,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E06000047",360,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E06000047",361,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",361,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",362,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000047",363,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",363,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",364,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E06000047",364,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E06000047",366,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E06000047",367,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E06000047",369,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E06000047",371,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",371,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",376,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",376,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",378,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",378,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",382,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",382,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",383,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E06000047",385,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E06000047",387,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",387,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",388,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",388,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",389,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E06000047",390,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",390,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",391,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",391,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",392,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E06000047",392,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E06000047",393,18,76.55192756023861,0.0,0.0,HigherEd
2025,"E06000047",395,18,78.10980460798689,0.0,0.0,HigherEd
2025,"E06000047",396,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E06000047",396,19,79.69938537598428,0.0,0.0,OtherEd
2025,"E06000047",398,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",398,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000047",400,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000047",404,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",404,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000047",406,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000047",406,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E06000047",406,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E06000047",408,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",408,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000047",409,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E06000047",411,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",411,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000047",413,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E06000047",413,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E06000047",417,18,78.10980460798689,0.0,0.0,HigherEd
2026,"E06000047",417,19,79.69938537598428,0.0,0.0,HigherEd
2027,"E06000047",417,20,81.32131505368467,0.0,0.0,HigherEd
2025,"E06000047",420,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E06000047",421,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",421,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E06000047",421,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E06000047",422,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",422,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E06000047",424,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E06000047",424,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E06000047",424,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E06000047",426,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2015,"E08000037",429,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000037",431,18,65.20090241267978,0.0,0.0,HigherEd
2015,"E08000037",435,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000037",435,19,66.15350807578886,0.0,0.0,OtherEd
2015,"E08000037",437,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000037",438,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000037",438,19,66.15350807578886,0.0,0.0,OtherEd
2017,"E08000037",438,20,66.18003521777497,0.0,0.0,OtherEd
2015,"E08000037",440,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000037",441,18,65.20090241267978,0.0,0.0,OtherEd
2015,"E08000037",442,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000037",443,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000037",447,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000037",448,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000037",449,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E08000037",451,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000037",451,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000037",451,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000037",452,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E08000037",452,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2016,"E08000037",453,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000037",458,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000037",458,19,65.25320320289747,0.0,0.0,OtherEd
2018,"E08000037",458,20,65.68365647465745,0.0,0.0,OtherEd
2016,"E08000037",459,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000037",459,19,65.25320320289747,0.0,0.0,OtherEd
2018,"E08000037",459,20,65.68365647465745,0.0,0.0,OtherEd
2016,"E08000037",460,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000037",462,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000037",463,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E08000037",463,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2016,"E08000037",464,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000037",464,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000037",465,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E08000037",468,18,65.22704756576739,0.0,0.0,HigherEd
2017,"E08000037",469,18,65.65732829765156,0.0,0.0,OtherEd
2017,"E08000037",471,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000037",472,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",472,19,66.09044744573177,0.0,0.0,OtherEd
2019,"E08000037",472,20,67.86374097643456,0.0,0.0,OtherEd
2017,"E08000037",480,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",480,19,66.09044744573177,0.0,0.0,OtherEd
2019,"E08000037",480,20,67.86374097643456,0.0,0.0,OtherEd
2017,"E08000037",481,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",481,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000037",483,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",483,19,66.09044744573177,0.0,0.0,OtherEd
2017,"E08000037",485,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",485,19,66.09044744573177,0.0,0.0,OtherEd
2019,"E08000037",485,20,67.86374097643456,0.0,0.0,OtherEd
2017,"E08000037",486,18,65.65732829765156,0.0,0.0,OtherEd
2017,"E08000037",488,18,65.65732829765156,0.0,0.0,OtherEd
2018,"E08000037",489,18,67.41900067260494,0.0,0.0,HigherEd
2018,"E08000037",490,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000037",490,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000037",490,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000037",491,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000037",491,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000037",491,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000037",492,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000037",492,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E08000037",492,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E08000037",493,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000037",493,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E08000037",493,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E08000037",494,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000037",495,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000037",495,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000037",496,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000037",497,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000037",497,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000037",498,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000037",503,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000037",503,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E08000037",503,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E08000037",504,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000037",504,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000037",506,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000037",506,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000037",507,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000037",507,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000037",508,18,67.41900067260494,0.0,0.0,HigherEd
2019,"E08000037",510,18,69.159,0.0,57.9,NEET
2019,"E08000037",511,18,69.159,0.0,57.9,NEET
2020,"E08000037",511,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000037",512,18,69.159,0.0,57.9,NEET
2019,"E08000037",513,18,69.159,0.0,57.9,NEET
2019,"E08000037",514,18,69.159,0.0,0.0,HigherEd
2019,"E08000037",517,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E08000037",521,18,69.159,0.0,57.9,NEET
2019,"E08000037",522,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000037",522,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E08000037",522,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E08000037",523,18,69.159,0.0,57.9,NEET
2020,"E08000037",523,19,70.94390651422862,0.0,59.39432593261667,NEET
2021,"E08000037",523,20,72.39793500223146,0.0,60.611640374054005,NEET
2019,"E08000037",524,18,69.159,0.0,57.9,NEET
2019,"E08000037",526,18,69.159,246.0,0.0,TrainingOrEmployment
2019,"E08000037",527,18,69.159,0.0,57.9,NEET
2020,"E08000037",527,19,70.94390651422862,0.0,59.39432593261667,NEET
2019,"E08000037",528,18,69.159,0.0,0.0,OtherEd
2020,"E08000037",528,19,70.94390651422862,0.0,0.0,OtherEd
2020,"E08000037",529,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E08000037",530,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000037",532,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E08000037",534,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000037",534,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E08000037",535,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E08000037",537,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000037",537,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000037",537,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000037",540,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000037",541,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E08000037",543,18,70.57644599561375,0.0,0.0,OtherEd
2020,"E08000037",544,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000037",544,19,72.0229432087188,0.0,0.0,OtherEd
2020,"E08000037",546,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000037",546,19,72.0229432087188,0.0,60.2976967825564,NEET
2020,"E08000037",548,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000037",550,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000037",550,19,73.3863835871308,0.0,0.0,OtherEd
2023,"E08000037",550,20,74.94396847310966,0.0,0.0,OtherEd
2021,"E08000037",551,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E08000037",552,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000037",552,19,73.3863835871308,0.0,61.43917074704482,NEET
2021,"E08000037",553,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000037",553,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E08000037",558,18,71.9677020478668,0.0,0.0,OtherEd
2021,"E08000037",560,18,71.9677020478668,0.0,0.0,OtherEd
2021,"E08000037",561,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000037",561,19,73.3863835871308,0.0,61.43917074704482,NEET
2023,"E08000037",561,20,74.94396847310966,0.0,62.74318273244335,NEET
2021,"E08000037",562,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000037",562,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E08000037",564,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000037",564,19,73.3863835871308,0.0,0.0,OtherEd
2021,"E08000037",565,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000037",565,19,73.3863835871308,0.0,61.43917074704482,NEET
2023,"E08000037",565,20,74.94396847310966,0.0,62.74318273244335,NEET
2021,"E08000037",567,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E08000037",568,18,71.9677020478668,0.0,0.0,OtherEd
2021,"E08000037",569,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000037",569,19,73.3863835871308,0.0,0.0,OtherEd
2022,"E08000037",570,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E08000037",573,18,73.49517621281592,0.0,0.0,HigherEd
2022,"E08000037",575,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000037",575,19,75.05507016133733,0.0,62.83619720269858,NEET
2024,"E08000037",575,20,76.61748810043784,0.0,64.14425542612459,NEET
2022,"E08000037",576,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000037",576,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000037",577,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000037",577,19,75.05507016133733,0.0,0.0,OtherEd
2022,"E08000037",580,18,73.49517621281592,0.0,0.0,OtherEd
2022,"E08000037",581,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000037",581,19,75.05507016133733,0.0,62.83619720269858,NEET
2024,"E08000037",581,20,76.61748810043784,0.0,64.14425542612459,NEET
2022,"E08000037",584,18,73.49517621281592,0.0,61.5302520672948,NEET
2022,"E08000037",588,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000037",588,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000037",589,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000037",591,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2023,"E08000037",592,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000037",592,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E08000037",593,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000037",594,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000037",596,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E08000037",596,19,76.58691641918783,0.0,0.0,HigherEd
2025,"E08000037",596,20,78.14550551087854,0.0,0.0,HigherEd
2023,"E08000037",597,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000037",597,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2025,"E08000037",597,20,78.14550551087854,277.9651868256644,0.0,TrainingOrEmployment
2023,"E08000037",598,18,75.02512191142654,0.0,0.0,OtherEd
2023,"E08000037",601,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E08000037",601,19,76.58691641918783,0.0,0.0,OtherEd
2025,"E08000037",601,20,78.14550551087854,0.0,0.0,OtherEd
2023,"E08000037",602,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000037",603,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000037",605,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000037",605,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2023,"E08000037",607,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000037",609,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2023,"E08000037",610,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E08000037",610,19,76.58691641918783,0.0,0.0,HigherEd
2025,"E08000037",610,20,78.14550551087854,0.0,0.0,HigherEd
2023,"E08000037",611,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000037",611,19,76.58691641918783,0.0,64.11866077691948,NEET
2024,"E08000037",612,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000037",614,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E08000037",615,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000037",619,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000037",619,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000037",619,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000037",621,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000037",622,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000037",626,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000037",626,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000037",626,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000037",627,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E08000037",628,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E08000037",629,18,76.55192756023861,0.0,64.0893680611029,NEET
2024,"E08000037",631,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000037",632,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000037",632,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2025,"E08000037",634,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000037",634,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000037",634,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000037",637,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000037",638,18,78.10980460798689,0.0,0.0,OtherEd
2026,"E08000037",638,19,79.69938537598428,0.0,0.0,OtherEd
2027,"E08000037",638,20,81.32131505368467,0.0,0.0,OtherEd
2025,"E08000037",640,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E08000037",641,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000037",641,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000037",643,18,78.10980460798689,0.0,65.3936246446947,NEET
